,0,1,2,3,4,5,6
71,7.018,71.0,0.013000000000000001,0.0,0.0,0.0,0
72,7.109,190.0,0.023,4.7589999999999995,0.0,0.623,0
73,2.168,21.0,0.071,2.658,14.460999999999999,0.386,0
74,5.541,9.0,0.008,0.0,0.0,0.0,0
75,0.0,0.0,0.0,0.0,0.0,0.0,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0
77,5.138999999999999,32.0,0.039,3.508,11.787,0.7340000000000001,0
78,3.4810000000000003,39.0,0.012,6.64,33.446,0.742,0
79,9.741,414.0,0.021,0.0,0.0,0.0,0
80,4.775,63.0,0.02,0.0,0.0,0.0,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0
84,0.0,5.0,0.0,0.0,0.0,0.0,0
85,7.263999999999999,124.0,0.02,2.6430000000000002,0.0,0.519,0
86,3.286,4.0,0.023,5.0280000000000005,0.0,0.579,0
87,4.0,30.0,0.667,3.0,8.676,0.515,0
88,6.327000000000001,4.0,0.003,0.0,0.0,0.0,0
89,5.265,44.0,0.013999999999999999,4.301,49.276,0.598,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0
91,4.3180000000000005,70.0,0.027999999999999997,6.084,12.421,0.62,0
92,3.2260000000000004,5.0,0.038,2.438,0.0,0.777,0
93,12.679,1223.0,0.013999999999999999,7.294,19.295,0.5529999999999999,0
94,17.512999999999998,733.0,0.002,6.837000000000001,0.0,0.40399999999999997,0
95,10.207,348.0,0.006,4.811,0.0,0.735,0
96,4.873,96.0,0.021,0.0,0.0,0.0,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0
98,5.096,154.0,0.02,6.251,0.0,0.574,0
99,4.931,123.0,0.012,2.411,0.0,0.657,0
100,7.678,269.0,0.028999999999999998,4.609,10.972000000000001,0.728,0
101,12.149000000000001,969.0,0.005,4.042,44.809,0.436,0
102,0.0,0.0,0.0,0.0,0.0,0.0,0
103,4.039,24.0,0.01,2.887,45.34,0.691,0
104,1.926,18.0,0.018000000000000002,5.002,0.0,0.659,0
105,4.695,5.0,0.015,3.984,41.081,0.7070000000000001,0
106,5.797999999999999,299.0,0.040999999999999995,3.5860000000000003,0.0,0.621,0
107,0.0,0.0,0.0,0.0,0.0,0.0,0
108,0.0,0.0,0.0,0.0,0.0,0.0,0
109,4.902,124.0,0.006,0.0,0.0,0.0,0
110,0.0,0.0,0.0,0.0,0.0,0.0,0
111,2.957,10.0,0.023,2.344,0.0,0.774,0
112,11.175,593.0,0.004,5.132000000000001,102.41799999999999,0.628,0
113,0.0,0.0,0.0,0.0,0.0,0.0,0
114,0.0,0.0,0.0,0.0,0.0,0.0,0
115,0.0,0.0,0.0,0.0,0.0,0.0,0
116,5.82,99.0,0.01,3.32,63.802,0.599,0
117,3.58,6.0,0.015,3.963,0.0,0.67,0
118,1.9409999999999998,6.0,0.083,2.548,0.0,0.598,0
119,0.0,0.0,0.0,0.0,0.0,0.0,0
120,2.425,17.0,0.08199999999999999,4.656000000000001,23.565,0.507,0
121,2.891,7.0,0.026000000000000002,0.0,0.0,0.0,0
122,3.8960000000000004,20.0,0.016,0.0,0.0,0.0,0
123,4.91,23.0,0.038,0.0,0.0,0.0,0
124,6.37,106.0,0.009000000000000001,0.0,0.0,0.0,0
125,0.0,0.0,0.0,0.0,0.0,0.0,0
126,10.515,660.0,0.01,4.666,27.085,0.602,0
127,6.907,124.0,0.013000000000000001,3.655,54.93899999999999,0.675,0
128,0.0,0.0,0.0,0.0,0.0,0.0,0
129,0.0,0.0,0.0,0.0,0.0,0.0,0
130,0.0,0.0,0.0,0.0,0.0,0.0,0
131,0.0,0.0,0.0,0.0,0.0,0.0,0
132,5.556,79.0,0.016,3.79,0.0,0.667,0
133,30.916999999999998,9.0,0.001,0.0,0.0,0.0,0
134,0.0,0.0,0.0,0.0,0.0,0.0,0
135,4.015,12.0,0.009000000000000001,3.675,0.0,0.738,0
136,11.668,170.0,0.013000000000000001,4.824,0.0,0.696,0
137,0.0,0.0,0.0,0.0,0.0,0.0,0
138,9.646,245.0,0.002,0.0,0.0,0.0,0
139,0.0,0.0,0.0,0.0,0.0,0.0,0
140,0.0,0.0,0.0,0.0,0.0,0.0,0
141,6.47,6.0,0.015,0.0,0.0,0.0,0
142,5.79,85.0,0.032,0.0,0.0,0.0,0
143,0.0,0.0,0.0,0.0,0.0,0.0,0
144,6.8870000000000005,114.0,0.006,0.0,0.0,0.0,0
145,5.8260000000000005,47.0,0.039,4.801,0.0,0.847,0
146,0.0,0.0,0.0,0.0,0.0,0.0,0
147,4.898,24.0,0.018000000000000002,4.881,0.0,0.742,0
148,11.114,839.0,0.018000000000000002,5.496,0.0,0.565,0
149,0.0,0.0,0.0,0.0,0.0,0.0,0
150,0.0,0.0,0.0,0.0,0.0,0.0,0
151,0.0,0.0,0.0,0.0,0.0,0.0,0
152,3.3489999999999998,8.0,0.023,0.0,0.0,0.0,0
153,0.0,0.0,0.0,0.0,0.0,0.0,0
154,4.42,33.0,0.013999999999999999,0.0,0.0,0.0,0
155,5.452999999999999,295.0,0.009000000000000001,3.2119999999999997,0.0,0.575,0
156,3.909,13.0,0.004,6.143,0.0,0.8270000000000001,0
157,0.0,0.0,0.0,0.0,0.0,0.0,0
158,8.472999999999999,549.0,0.006,4.811,0.0,0.669,0
159,0.0,0.0,0.0,0.0,0.0,0.0,0
160,1.4,11.0,0.545,1.7530000000000001,7.803999999999999,0.608,0
161,7.018,1196.0,0.016,4.176,0.0,0.53,0
162,8.578,1005.0,0.026000000000000002,2.9389999999999996,0.0,0.47100000000000003,0
163,0.0,0.0,0.0,0.0,0.0,0.0,0
164,1.4340000000000002,21.0,0.011000000000000001,2.108,61.623000000000005,0.698,0
165,2.755,10.0,0.018000000000000002,3.5260000000000002,22.809,0.5710000000000001,0
166,8.531,203.0,0.011000000000000001,0.0,0.0,0.0,0
167,0.0,0.0,0.0,0.0,0.0,0.0,0
168,4.32,6.0,0.01,0.0,0.0,0.0,0
169,0.0,0.0,0.0,0.0,0.0,0.0,0
170,0.0,0.0,0.0,0.0,0.0,0.0,0
171,5.393,85.0,0.017,3.67,0.0,0.701,0
172,4.782,13.0,0.017,3.7030000000000003,0.0,0.643,0
173,7.8020000000000005,122.0,0.003,0.0,0.0,0.0,0
174,4.168,47.0,0.006999999999999999,0.0,0.0,0.0,0
175,4.958,13.0,0.013000000000000001,0.0,0.0,0.0,0
176,7.095,433.0,0.036000000000000004,10.033999999999999,0.0,0.745,0
177,0.0,0.0,0.0,0.0,0.0,0.0,0
178,0.0,0.0,0.0,0.0,0.0,0.0,0
179,6.733,81.0,0.027000000000000003,2.079,23.47,0.584,0
180,3.891,18.0,0.012,2.892,0.0,0.8220000000000001,0
181,3.966,16.0,0.028999999999999998,1.825,23.99,0.664,0
182,2.364,6.0,0.017,4.628,48.07,0.568,0
183,5.1579999999999995,111.0,0.019,5.218,0.0,0.743,0
184,0.0,0.0,0.0,0.0,0.0,0.0,0
185,3.322,16.0,0.032,4.27,0.0,0.703,0
186,3.661,74.0,0.036000000000000004,5.069,68.416,0.63,0
187,0.0,0.0,0.0,0.0,0.0,0.0,0
188,3.517,22.0,0.023,3.3169999999999997,61.98,0.57,0
189,0.0,0.0,0.0,0.0,0.0,0.0,0
190,5.6770000000000005,12.0,0.01,3.505,0.0,0.569,0
191,0.0,0.0,0.0,0.0,0.0,0.0,0
192,6.96,103.0,0.005,3.685,0.0,0.742,0
193,0.0,0.0,0.0,0.0,0.0,0.0,0
194,0.0,0.0,0.0,0.0,0.0,0.0,0
195,4.571000000000001,26.0,0.005,4.345,0.0,0.821,0
196,2.912,10.0,0.009000000000000001,0.0,0.0,0.0,0
197,2.042,13.0,0.069,3.597,13.398,0.518,0
198,19.357,9.0,0.0,0.0,0.0,0.0,0
199,0.0,0.0,0.0,0.0,0.0,0.0,0
200,7.476,112.0,0.005,2.5980000000000003,0.0,0.6509999999999999,0
201,0.0,0.0,0.0,0.0,0.0,0.0,0
202,0.0,0.0,0.0,0.0,0.0,0.0,0
203,4.7330000000000005,96.0,0.016,0.0,0.0,0.0,0
204,3.49,24.0,0.018000000000000002,0.0,0.0,0.0,0
205,0.0,0.0,0.0,0.0,0.0,0.0,0
206,9.193999999999999,4.0,0.01,0.0,0.0,0.0,0
207,0.0,0.0,0.0,0.0,0.0,0.0,0
208,7.3870000000000005,112.0,0.024,5.272,0.0,0.7240000000000001,0
209,2.377,20.0,0.064,3.5789999999999997,0.0,0.551,0
210,5.593999999999999,8.0,0.024,0.0,0.0,0.0,0
211,4.8660000000000005,83.0,0.068,3.824,21.826999999999998,0.588,0
212,0.0,0.0,0.0,0.0,0.0,0.0,0
213,0.0,0.0,0.0,0.0,0.0,0.0,0
214,2.925,13.0,0.023,4.209,33.698,0.6659999999999999,0
215,6.91,508.0,0.004,3.861,0.0,0.605,0
216,11.797,1011.0,0.015,6.361000000000001,24.149,0.586,0
217,0.0,0.0,0.0,0.0,0.0,0.0,0
218,3.9339999999999997,15.0,0.013999999999999999,4.2010000000000005,0.0,0.847,0
219,5.829,55.0,0.025,4.709,18.203,0.871,0
220,0.0,0.0,0.0,0.0,0.0,0.0,0
221,0.0,0.0,0.0,0.0,0.0,0.0,0
222,0.0,0.0,0.0,0.0,0.0,0.0,0
223,0.0,0.0,0.0,0.0,0.0,0.0,0
224,9.277000000000001,1243.0,0.013000000000000001,4.4639999999999995,0.0,0.479,0
225,9.587,521.0,0.019,6.061,0.0,0.7290000000000001,0
226,4.072,36.0,0.023,4.4639999999999995,12.612,0.6890000000000001,0
227,6.067,89.0,0.005,0.0,0.0,0.0,0
228,17.253,4.0,0.001,0.0,0.0,0.0,0
229,0.0,0.0,0.0,0.0,0.0,0.0,0
230,7.832000000000001,72.0,0.015,4.905,26.647,0.768,0
231,0.0,0.0,0.0,0.0,0.0,0.0,0
232,5.266,96.0,0.005,4.919,0.0,0.648,0
233,4.763,197.0,0.028999999999999998,3.687,39.774,0.611,0
234,3.2739999999999996,78.0,0.047,0.0,0.0,0.0,0
235,0.0,0.0,0.0,0.0,0.0,0.0,0
236,0.0,0.0,0.0,0.0,0.0,0.0,0
237,0.0,0.0,0.0,0.0,0.0,0.0,0
238,1.413,15.0,0.017,4.115,0.0,0.531,0
239,3.719,94.0,0.027999999999999997,0.0,0.0,0.0,0
240,0.0,0.0,0.0,0.0,0.0,0.0,0
241,2.418,23.0,0.07,3.8810000000000002,17.822,0.628,0
242,4.603,58.0,0.012,3.6060000000000003,0.0,0.7,0
243,0.0,0.0,0.0,0.0,0.0,0.0,0
244,1.619,5.0,0.026000000000000002,0.0,0.0,0.0,0
245,0.0,0.0,0.0,0.0,0.0,0.0,0
246,0.0,0.0,0.0,0.0,0.0,0.0,0
247,4.978,36.0,0.009000000000000001,4.236000000000001,63.321999999999996,0.64,0
248,2.853,8.0,0.036000000000000004,3.608,18.035,0.562,0
249,6.768,87.0,0.021,3.9019999999999997,0.0,0.616,0
250,4.632,37.0,0.023,3.1439999999999997,21.865,0.735,0
251,6.483,52.0,0.03,4.408,11.686,0.637,0
252,6.127000000000001,48.0,0.034,0.0,0.0,0.0,0
253,0.0,0.0,0.0,0.0,0.0,0.0,0
254,2.622,27.0,0.078,0.0,0.0,0.0,0
255,0.0,0.0,0.0,0.0,0.0,0.0,0
256,3.2769999999999997,21.0,0.079,3.323,10.936,0.623,0
257,2.551,9.0,0.047,2.517,0.0,0.56,0
258,9.101,1256.0,0.002,0.0,0.0,0.0,0
259,3.5589999999999997,20.0,0.033,3.497,14.162,0.6579999999999999,0
260,0.0,0.0,0.0,0.0,0.0,0.0,0
261,3.068,8.0,0.021,3.2889999999999997,18.096,0.555,0
262,4.544,5.0,0.008,5.317,66.351,0.7759999999999999,0
263,7.5120000000000005,216.0,0.025,0.0,0.0,0.0,0
264,4.88,20.0,0.009000000000000001,0.0,0.0,0.0,0
265,0.0,0.0,0.0,0.0,0.0,0.0,0
266,2.549,5.0,0.017,4.385,0.0,0.845,0
267,57.535,11.0,0.001,0.0,0.0,0.0,0
268,6.6610000000000005,103.0,0.006999999999999999,0.0,0.0,0.0,0
269,6.13,239.0,0.01,4.313,0.0,0.6759999999999999,0
270,0.0,0.0,0.0,0.0,0.0,0.0,0
271,11.3,358.0,0.015,5.814,0.0,0.591,0
272,7.216,154.0,0.006999999999999999,4.447,0.0,0.7090000000000001,0
273,10.58,276.0,0.006999999999999999,6.181,27.733,0.6920000000000001,0
274,8.092,189.0,0.012,0.0,0.0,0.0,0
275,8.686,185.0,0.011000000000000001,4.669,0.0,0.684,0
276,2.707,8.0,0.062,3.763,0.0,0.41100000000000003,0
277,5.744,112.0,0.009000000000000001,3.27,0.0,0.5,0
278,0.0,0.0,0.0,0.0,0.0,0.0,0
279,15.167,4.0,0.001,0.0,0.0,0.0,0
280,7.2,358.0,0.022000000000000002,0.0,0.0,0.0,0
281,3.8810000000000002,75.0,0.009000000000000001,3.176,0.0,0.64,0
282,5.896,51.0,0.013999999999999999,0.0,0.0,0.0,0
283,5.848,84.0,0.008,0.0,0.0,0.0,0
284,0.0,0.0,0.0,0.0,0.0,0.0,0
285,10.262,250.0,0.006999999999999999,3.984,35.096,0.59,0
286,2.83,32.0,0.015,2.674,0.0,0.619,0
287,0.0,0.0,0.0,0.0,0.0,0.0,0
288,2.6839999999999997,35.0,0.18600000000000003,1.8719999999999999,0.0,0.588,0
289,2.119,11.0,0.027999999999999997,4.434,31.818,0.59,0
290,0.0,0.0,0.0,0.0,0.0,0.0,0
291,8.12,8.0,0.005,0.0,0.0,0.0,0
292,2.9789999999999996,12.0,0.01,3.502,61.043,0.767,0
293,4.125,36.0,0.034,2.548,0.0,0.72,0
294,3.3480000000000003,4.0,0.005,7.056,0.0,0.457,0
295,5.952000000000001,4.0,0.008,4.002,0.0,0.61,0
296,0.0,0.0,0.0,0.0,0.0,0.0,0
297,0.0,0.0,0.0,0.0,0.0,0.0,0
298,8.308,214.0,0.009000000000000001,0.0,0.0,0.0,0
299,9.482000000000001,811.0,0.006,5.025,83.41,0.532,0
300,15.304,22.0,0.008,0.0,0.0,0.0,0
301,12.045,508.0,0.011000000000000001,3.429,45.378,0.485,0
302,10.79,335.0,0.008,0.0,0.0,0.0,0
303,4.172,302.0,0.004,0.0,0.0,0.0,0
304,3.845,16.0,0.011000000000000001,0.0,0.0,0.0,0
305,5.151,100.0,0.013000000000000001,5.337999999999999,47.153999999999996,0.7170000000000001,0
306,7.65,172.0,0.009000000000000001,4.655,0.0,0.679,0
307,13.162,1249.0,0.015,5.587999999999999,0.0,0.523,0
308,5.837999999999999,116.0,0.006999999999999999,5.816,43.233000000000004,0.762,0
309,0.0,0.0,0.0,0.0,0.0,0.0,0
310,4.0569999999999995,74.0,0.054000000000000006,4.487,11.374,0.7609999999999999,0
311,7.023,14.0,0.003,0.0,0.0,0.0,0
312,0.0,0.0,0.0,0.0,0.0,0.0,0
313,7.294,134.0,0.027000000000000003,3.035,0.0,0.72,0
314,7.318,142.0,0.006999999999999999,5.5360000000000005,0.0,0.596,0
315,0.0,0.0,0.0,0.0,0.0,0.0,0
316,5.706,47.0,0.03,4.2860000000000005,0.0,0.63,0
317,0.0,0.0,0.0,0.0,0.0,0.0,0
318,20.213,4.0,0.003,0.0,0.0,0.0,0
319,4.044,167.0,0.018000000000000002,4.033,33.838,0.6609999999999999,0
320,0.0,0.0,0.0,0.0,0.0,0.0,0
321,3.4010000000000002,10.0,0.011000000000000001,2.88,0.0,0.675,0
322,0.0,0.0,0.0,0.0,0.0,0.0,0
323,45.386,9.0,0.001,0.0,0.0,0.0,0
324,2.6860000000000004,9.0,0.006999999999999999,3.7769999999999997,82.346,0.565,0
325,4.489,270.0,0.124,4.763,13.318,0.512,0
326,6.563,11.0,0.005,0.0,0.0,0.0,0
327,15.863,1154.0,0.006,5.646,0.0,0.345,0
328,0.0,0.0,0.0,0.0,0.0,0.0,0
329,5.9639999999999995,71.0,0.016,1.825,23.99,0.525,0
330,0.0,0.0,0.0,0.0,0.0,0.0,0
331,3.3710000000000004,30.0,0.012,3.07,52.763000000000005,0.653,0
332,17.998,943.0,0.004,3.263,0.0,0.42200000000000004,0
333,11.11,184.0,0.006999999999999999,5.595,0.0,0.627,0
334,9.156,389.0,0.026000000000000002,0.0,0.0,0.0,0
335,0.0,0.0,0.0,0.0,0.0,0.0,0
336,3.475,29.0,0.008,0.0,0.0,0.0,0
337,18.570999999999998,6.0,0.001,0.0,0.0,0.0,0
338,3.7260000000000004,17.0,0.005,3.2310000000000003,95.537,0.696,0
339,4.948,40.0,0.009000000000000001,4.694,36.531,0.7040000000000001,0
340,0.0,0.0,0.0,0.0,0.0,0.0,0
341,3.7110000000000003,35.0,0.025,3.515,42.217,0.708,0
342,3.487,76.0,0.018000000000000002,1.489,66.625,0.568,0
343,7.2,176.0,0.013000000000000001,4.37,0.0,0.7,0
344,3.8939999999999997,15.0,0.006,0.0,0.0,0.0,0
345,3.335,19.0,0.11800000000000001,3.048,15.921,0.6859999999999999,0
346,3.467,8.0,0.005,3.002,0.0,0.542,0
347,6.289,156.0,0.005,5.195,51.486000000000004,0.679,0
348,0.0,0.0,0.0,0.0,0.0,0.0,0
349,2.187,4.0,0.071,1.7530000000000001,7.803999999999999,0.701,0
350,6.7989999999999995,73.0,0.011000000000000001,0.0,0.0,0.0,0
351,3.167,27.0,0.051,3.4739999999999998,14.003,0.637,0
352,4.237,19.0,0.045,3.8710000000000004,26.936999999999998,0.529,0
353,3.449,11.0,0.01,3.2260000000000004,0.0,0.521,0
354,0.0,0.0,0.0,0.0,0.0,0.0,0
355,1.984,5.0,0.015,0.0,0.0,0.0,0
356,0.0,0.0,0.0,0.0,0.0,0.0,0
357,9.74,314.0,0.01,3.449,32.615,0.451,0
358,4.427,30.0,0.01,4.382,35.431,0.753,0
359,6.725,99.0,0.01,2.0980000000000003,21.737,0.544,0
360,11.5,1040.0,0.003,4.821000000000001,0.0,0.614,0
361,0.0,0.0,0.0,0.0,0.0,0.0,0
362,0.0,0.0,0.0,0.0,0.0,0.0,0
363,0.0,0.0,0.0,0.0,0.0,0.0,0
364,5.676,31.0,0.019,0.0,0.0,0.0,0
365,0.0,0.0,0.0,0.0,0.0,0.0,0
366,0.0,0.0,0.0,0.0,0.0,0.0,0
367,51.577,9.0,0.001,0.0,0.0,0.0,0
368,0.0,0.0,0.0,0.0,0.0,0.0,0
369,3.015,11.0,0.032,3.846,20.214000000000002,0.6990000000000001,0
370,0.0,0.0,0.0,0.0,0.0,0.0,0
371,3.2,6.0,0.017,0.0,0.0,0.0,0
372,3.313,31.0,0.004,3.2439999999999998,0.0,0.5870000000000001,0
373,7.632000000000001,215.0,0.023,0.0,0.0,0.0,0
374,4.311,8.0,0.017,3.225,0.0,0.624,0
375,0.0,0.0,0.0,0.0,0.0,0.0,0
376,4.928999999999999,91.0,0.017,0.0,0.0,0.0,0
377,0.0,0.0,0.0,0.0,0.0,0.0,0
378,4.263999999999999,21.0,0.026000000000000002,0.0,0.0,0.0,0
379,0.0,0.0,0.0,0.0,0.0,0.0,0
380,0.0,0.0,0.0,0.0,0.0,0.0,0
381,0.0,0.0,0.0,0.0,0.0,0.0,0
382,3.009,31.0,0.111,0.0,0.0,0.0,0
383,3.497,7.0,0.02,3.491,0.0,0.517,0
384,4.379,30.0,0.027000000000000003,2.9589999999999996,22.765,0.516,0
385,9.996,524.0,0.011000000000000001,4.638999999999999,25.733,0.64,0
386,0.0,0.0,0.0,0.0,0.0,0.0,0
387,9.049,461.0,0.02,3.823,29.916999999999998,0.516,0
388,3.8569999999999998,12.0,0.03,3.424,0.0,0.905,0
389,4.753,38.0,0.02,3.925,0.0,0.657,0
390,9.254,4.0,0.025,0.0,0.0,0.0,0
391,4.8919999999999995,40.0,0.021,3.363,0.0,0.6940000000000001,0
392,4.4639999999999995,136.0,0.055999999999999994,0.0,0.0,0.0,0
393,2.728,35.0,0.042,2.2880000000000003,12.67,0.706,0
394,8.016,222.0,0.011000000000000001,5.398,0.0,0.86,0
395,15.546,1213.0,0.013999999999999999,6.896,0.0,0.512,0
396,9.385,622.0,0.021,4.294,0.0,0.564,0
397,0.0,0.0,0.0,0.0,0.0,0.0,0
398,4.081,10.0,0.006999999999999999,0.0,0.0,0.0,0
399,0.0,0.0,0.0,0.0,0.0,0.0,0
400,4.143,119.0,0.01,2.8560000000000003,36.338,0.7390000000000001,0
401,10.847000000000001,879.0,0.013000000000000001,0.0,0.0,0.0,0
402,0.0,0.0,0.0,0.0,0.0,0.0,0
403,0.0,0.0,0.0,0.0,0.0,0.0,0
404,3.951,54.0,0.022000000000000002,5.859,0.0,0.6809999999999999,0
405,3.86,15.0,0.019,0.0,0.0,0.0,0
406,5.193,21.0,0.006,3.824,66.437,0.6809999999999999,0
407,4.337,90.0,0.028999999999999998,4.474,25.328000000000003,0.635,0
408,6.5329999999999995,45.0,0.015,7.602,0.0,0.6809999999999999,0
409,0.0,0.0,0.0,0.0,0.0,0.0,0
410,7.997000000000001,246.0,0.006,3.418,55.16,0.705,0
411,3.676,22.0,0.035,0.0,0.0,0.0,0
412,8.219,268.0,0.005,0.0,0.0,0.0,0
413,2.51,7.0,0.013000000000000001,3.056,0.0,0.659,0
414,1.329,4.0,0.083,3.74,36.0,0.51,0
415,5.513,50.0,0.006999999999999999,3.5580000000000003,0.0,0.6859999999999999,0
416,3.464,90.0,0.045,4.965,24.293000000000003,0.69,0
417,5.729,119.0,0.032,6.24,0.0,0.65,0
418,0.0,0.0,0.0,0.0,0.0,0.0,0
419,6.879,208.0,0.023,0.0,0.0,0.0,0
420,1.646,12.0,0.075,4.167,18.282,0.5529999999999999,0
421,0.0,0.0,0.0,0.0,0.0,0.0,0
422,8.132,150.0,0.008,5.702000000000001,0.0,0.847,0
423,12.067,4.0,0.002,0.0,0.0,0.0,0
424,4.81,21.0,0.013000000000000001,4.827,31.148000000000003,0.752,0
425,3.55,19.0,0.027999999999999997,2.312,14.23,0.632,0
426,6.574,42.0,0.009000000000000001,0.0,0.0,0.0,0
427,5.896,117.0,0.012,3.9360000000000004,0.0,0.705,0
428,9.097000000000001,252.0,0.03,6.585,0.0,0.685,0
429,3.699,19.0,0.01,2.593,58.137,0.6629999999999999,0
430,4.598,40.0,0.035,4.607,53.898999999999994,0.674,0
431,8.356,102.0,0.023,3.58,0.0,0.7040000000000001,0
432,0.0,0.0,0.0,0.0,0.0,0.0,0
433,4.5360000000000005,50.0,0.012,3.633,0.0,0.705,0
434,10.568,300.0,0.018000000000000002,6.545,0.0,0.738,0
435,0.0,0.0,0.0,0.0,0.0,0.0,0
436,2.685,24.0,0.031,3.0810000000000004,31.015,0.557,0
437,14.815999999999999,473.0,0.006,2.114,45.041000000000004,0.467,0
438,12.356,793.0,0.01,0.0,0.0,0.0,0
439,2.126,6.0,0.032,0.0,0.0,0.0,0
440,4.656000000000001,64.0,0.006,3.6860000000000004,0.0,0.763,0
441,2.412,4.0,0.0,0.0,0.0,0.0,0
442,7.465,129.0,0.022000000000000002,0.0,0.0,0.0,0
443,5.019,16.0,0.013999999999999999,3.983,0.0,0.613,0
444,0.0,0.0,0.0,0.0,0.0,0.0,0
