289,4.6969,0.77769,0,0.28259,0,10.343,0,1.2127,0,0,0,0
290,21.334,2.7324,0,1.9845,0,4.2993,0,1.0441,0,0,0,0
291,0,0,0,0.47222,0,7.75,0,2.1583,0,0,0,0
292,1.6968,2.1088,0,1.2787,5.6174,12.654,0,0,0,0,0,0
293,0,0,0,3.2163,0,12.172,0,0,0,0,0,0
294,15.323,10.872,0,1.5277,0,6.2838,0,0,0,0,0,0
295,8.0804,3.3181,0,5.5788,0,11.978,0,0.42657,0,0,0,0
296,5.9026,3.2687,0,2.0675,0,11.185,0,0.06,0,0,0,0
297,0,0,0,7.039,0,11.226,0,1.1679,0,0,0,0
298,0,0,0,-1.2525,0,11.17,0,2.3658,0,0,0,0
299,10.499,0.43377,0,0,0,12.416,0,0.76109,0,0,0,0
300,0,0,0,3.324,0,10.853,0,0,0,0,0,0
301,6.7553,1.2471,0,0.045995,0,11.061,0,0,0,0,0,0
302,6.1271,0.086944,0,0,0,10.341,1.56,0.22071,0,0,0,0
303,9.5806,1.5442,0,-0.32901,0,12.022,1.824,0,0,0,0,0
304,0,0,0,0,0,11.856,0,0,0,0,0,0
305,1.402,0.82773,0,0,5.5867,5.5867,1.2045,0,0,0,0,0
306,0,0,0,0,11.572,12.282,0,0,0,0,0,0
307,0,0,0,0,0,10.546,0,0,0,0,0,0
308,0,0,0,-3.4602,0,11.69,0,0,0,0,0,0
309,0,0,0,0,0,10.818,0,0.21028,0,0,0,0
310,0,0,0,0,0,10.959,0,0,0,0,0,0
311,11.699,1.6723,0,0.6647,5.7898,13.309,0,0,0,0,0,0
312,14.051,5.3143,0,0.47776,0,12.367,0,0.41185,0,0,0,0
313,0,0,0,0,0,10.017,0,0,0,0,0,0
314,0,0,0,0,0,11.908,0,0,0,0,0,0
315,15.242,3.3941,0,0,0,5.1371,0,0,0,0,0,0
316,8.3389,0.23394,0,2.7668,0,12.073,0.99772,0.95155,0,0,0,0
317,16.334,4.4512,0,14.656,0,11.292,0,0.30711,0,0,0,0
318,4.1722,4.2111,0,1.9504,0,6.3974,0,1.8215,0,0,0,0
319,8.0894,0.032953,0,0,0,12.551,0.97516,0,0,0,0,0
320,5.9689,0.57568,0,-1.3264,0,15.009,0,0,0,0,0,0
321,16.103,1.2521,0,0,0,13.527,1.8364,0,0,0,0,0
322,9.3557,0.84752,0,-0.011159,0,11.211,1.8912,1.4515,0,0,0,0
323,11.003,3.5784,0,0,0,11.944,0,0,0,0,0,0
324,0,0,0,0.3448,0,11.956,0,0,0,0,0,0
325,9.0778,0.6306,0,0.32729,0,12.064,0,0.068036,0,0,0,0
326,0,0,0,0,0,10.405,0,0,0,0,0,0
327,12.364,2.9565,0,0,0,5.2785,0,0,0,0,0,0
328,0,0,0,0,0,12.816,0,0,0,0,0,0
329,0,0,0,0,0,6.7221,0,0,0,0,0,0
330,21.584,4.0969,0,1.1168,0,12.983,0,0.26668,0,0,0,0
331,0,0,0,0,0,10.689,0,0,0,0,0,0
332,7.5659,1.0548,0,0,0,5.3033,1.7462,0.4725,0,0,0,0
333,0,0,0,0,0,13.728,0,0,0,0,0,0
334,6.7422,1.0487,0,0,0,9.8503,0,1.9791,0,0,0,0
335,10.354,1.2438,0,4.971,0,11.678,0,0.68768,0,0,0,0
336,0,0,0,0,0,11.814,0,0,0,0,0,0
337,7.402,2.4726,0,0.90989,0,9.2431,1.7142,1.9636,0,0,0,0
338,4.0967,0.75944,0,0,0,10.953,0,0,0,0,0,0
339,11.207,4.1629,0,6.0903,0,10.093,1.732,1.6352,0,0,0,0
340,0,0,0,0,0,9.5125,0,2.529,0,0,0,0
341,7.0978,1.6401,0,0,5.2142,10.52,0,0,0,0,0,0
342,0,0,0,3.703,0,11.633,0,0.48119,0,0,0,0
343,0,0,0,0,10.409,11.796,0,0,0,0,0,0
344,6.3197,0.17264,0,0,0,11.392,0,1.3249,0,0,0,0
345,0,1.8164,0,11.553,6.0729,6.0729,0,0,0,0,0,0
346,8.6012,0.47491,0,1.1261,0,11.741,0,1.5139,0,0,0,0
347,6.7008,1.2472,0,-0.33599,0,11.659,0,0.44474,0,0,0,0
348,0,0,0,1.3711,0,4.838,0,0,0,0,0,0
349,0,0,0,5.7558,0,11.204,0,3.5945,0,0,0,0
350,0,0,0,3.0365,0,10.741,0,1.085,0,0,0,0
351,13.518,8.1502,0,1.9115,0,2.3612,0,0.22212,0,0,0,0
352,6.8318,0.9888,0,0,0,11.403,0,0,0,0,0,0
353,14.66,1.0157,0,3.5422,0,6.2072,2.4111,0.35661,0,0,0,0
354,0,0,0,0,0,11.02,0,0.14917,0,0,0,0
355,3.2618,0.71162,0,1.2175,0,11.27,0,1.0517,0,0,0,0
356,5.7864,2.5657,0,0.77795,0,11.823,0,0,0,0,0,0
357,8.251,-0.0014816,0,-0.69238,0,11.774,1.1685,1.3971,0,0,0,0
358,16.91,3.0475,0,2.4567,12.173,10.039,0,2.3165,0,0,0,0
359,12.917,2.1278,0,0,0,13.068,0,0,0,0,0,0
360,0,0,0,0,9.6925,10.25,0,0,0,0,0,0
361,6.2344,0.71667,0,1.3067,0,11.284,0,0.60712,0,0,0,0
362,3.3338,1.9513,0,0.093314,0,11.738,0,0,0,0,0,0
363,5.345,2.1245,0,0.48053,0,11.738,0,0,0,0,0,0
364,5.6443,0.35317,0,0,0,12.446,0,0.90831,0,0,0,0
365,0,0,0,1.2809,0,8.7742,0,2.7683,0,0,0,0
366,11.024,0.9137,0,0,0,10.841,1.6132,0,0,0,0,0
367,18.818,12.182,0,7.6052,0,5.2175,4.2738,0,0,0,0,0
368,14.27,0.5192,0,0,0,13.048,0,0,0,0,0,0
369,0,0,0,-0.38528,0,10.539,0,1.1408,0,0,0,0
370,10.928,-1.7349,0,0,0,13.098,0.1489,0.30244,0,0,0,0
371,17.05,5.3586,0,2.1962,0,6.358,0,1.0333,0,0,0,0
372,0,0,0,1.5534,0,4.2856,0,0,0,0,0,0
373,12.613,0.59933,0,0,5.762,12.051,0,0,0,0,0,0
374,5.0274,2.7128,0,0.025824,18.198,9.9695,0,1.8354,0,0,0,0
375,0,0,0,0,0,10.711,0,0,0,0,0,0
376,0,0,0,1.2859,0,12.903,0,1.8083,0,0,0,0
377,0,0,0,0,0,10.946,0,0,0,0,0,0
378,0,0,0,0,0,10.293,0,0,0,0,0,0
379,0,0,0,0,0,12.437,0,0,0,0,0,0
380,0,0,0,0,0,10.819,0,0,0,0,0,0
381,0,-24.649,0,0,0,17.296,0,0,0,0,0,0
382,6.5051,0.76995,0,0.14134,0,10.587,0,0.75357,0,0,0,0
383,0,0,0,0,5.5565,11.884,0,0,0,0,0,0
384,10.079,1.1325,0,0,0,4.1123,0,0.26641,0,0,0,0
385,11.005,0.80225,0,0,0,11.014,0,0,0,0,0,0
386,22.965,4.4036,0,0,0,13.824,0,0,0,0,0,0
387,0,0,0,1.762,0,10.404,0,0.1725,0,0,0,0
388,0,0,0,3.8177,0,11.134,0,0.9868,0,0,0,0
389,1.8385,2.1495,0,-0.34174,0,10.018,0,2.2105,0,0,0,0
390,0,0,0,2.0108,0,10.16,0,0.92083,0,0,0,0
391,6.9002,0.79558,0,7.7392,0,11.088,0,0.07506,0,0,0,0
392,0,0,0,0,0,8.4714,0,0,0,0,0,0
393,6.9464,1.4141,0,0,0,12.329,0,0,0,0,0,0
394,14.899,3.1531,0,0,11.784,6.0033,0,0.074449,0,0,0,0
395,9.629,2.1074,0,0.55934,0,12.236,0,0,0,0,0,0
