,0,1,2,3,4,5
109,1.1782681501999999,1.7532940223,-1.2284529838,-0.7130570318,-0.30863768010000003,0
110,-0.18472839289999998,-0.43894825060000003,0.8512211579000001,-1.0341969887,0.4625392697,1
111,-0.6407805543999999,-0.1517361293,1.5606311224,-1.4876117366,-0.6971564694,0
112,1.828565139,-0.728036861,-0.9419843123,-0.3377220864,-0.22870971489999997,0
113,-0.6016879736,-0.7968312811,1.3688069965,0.9080985186,2.3094026608,1
114,0.4378148431,-2.4629351265,-1.1139917266,-0.3200228428,-0.28582926210000004,0
115,1.906296142,-0.34608142350000004,-0.08491018439999999,0.5647208896,-0.5823586739,0
116,-0.6761164279,-0.9204222404000001,0.5045934928,1.5544636458,1.2264154062000001,0
117,-0.5459929821,-0.7922146712,0.1541892091,2.2456857721,2.6987040833999996,1
118,-0.3119452232,1.2330940897,-1.3851680646000002,-0.7384609326,-0.3490575183,0
119,-0.5005957473,-0.8328817286,0.1430570992,0.9182801661,-0.136582573,1
120,-0.42282748,1.2411194004000001,1.1966493819,0.3822258445,-0.6455947477,0
121,-0.11441647939999999,-0.8888744269,0.11475785390000001,2.0381609484,-1.1150774272,0
122,0.0485612703,0.6483979195,-1.1406312049,-0.23446310739999998,-0.580961921,0
123,-0.134299313,-0.5879993024,0.8118881351999999,1.8908471987,-1.6134280694,1
124,3.3524188602,-0.9660208101000001,-0.9440168787000001,-0.6038223924,-0.2099332916,0
125,0.3483572304,1.4908557883000002,-1.2009231096,-0.690732734,0.19111232079999999,0
126,-0.8500333459999999,-0.7556472198,0.7413372273000001,1.468679186,-0.136582573,0
127,-0.7787574516,-0.2369830238,-0.1290841945,1.1541403514,1.8738728885,1
128,-0.8621286395000001,-1.1568258026,-0.39139763549999995,0.9518005096,2.7084674551999997,0
129,-0.35358691509999995,-0.9425300325,1.0261882741,0.8271349620999999,-0.7622079745,1
130,-0.6171829357,-0.5009511193,1.0808006632,0.5473719147999999,0.7134318671,0
131,-0.6899868994,-0.5311241724,1.4940783513999998,-1.3826553979,0.5504026672,0
132,-0.0079337391,-0.5840559726,1.5959768139,-1.4943095281,0.5668770543,0
133,-0.6600135918,1.4560872755,-1.3987768583000002,-0.0645275198,-0.3749217674,0
134,0.7192068965,0.7649353004999999,0.8838221824,0.2059126035,-0.4237421011,1
135,-0.4905716504,0.33892408,0.500346823,0.084218691,-0.6030024724,0
136,0.5259099798,0.5693785721,-1.1662009113,-1.008377536,2.4583896303,0
137,-0.41965652090000005,-0.8438798118,1.2906920457,0.8884759354999999,-1.5005256188,1
138,0.4845466056,0.8665148184,-1.2143190295,-0.236630003,0.1083095465,0
139,2.8971539071,-0.8883139476999999,-1.011492463,-0.6960131297,0.9022679867,0
140,-0.5656429139,0.0388973118,0.2795740246,0.070990082,-0.4827340615,0
141,2.6101139831,-0.7929760770000001,-0.5846459626,-0.09160994880000001,-0.2902870579,0
142,-0.5034918822,-0.922613632,0.9494348509999999,2.9329155879,-1.221230643,1
143,-0.561951419,-0.4504081122,1.9569653546999999,1.1808059731,-1.104983977,0
144,0.059105903,1.1879149981000001,0.9581659176,0.29779600829999997,-0.46991485850000003,1
145,-0.47677687189999995,-0.2932071988,1.3605513840999999,-1.1975728835,-0.6080787308,0
146,1.4629091848,1.0381366159,-0.24341902399999998,0.0736767312,0.3859975615,0
147,-0.7108525790000001,-0.9356327304000001,-0.1200840641,0.9182425027,-0.136582573,1
148,-0.7721593413,-0.1450033284,0.8387620988,-1.0636396515,-0.5083603067,0
149,-0.6679800006000001,-0.8304870605,-0.19867014670000002,-1.1634235627,-0.136582573,0
150,2.6007163922,-1.7528819586000002,-0.6514742809,-0.5986291245,-0.2602033644,0
151,-0.5601580745,-0.9183248495999999,1.1411076961,0.9946236902,1.5949514226,0
152,-0.6195899767,-0.8546699182999999,-0.074209225,1.8628131435,-0.136582573,1
153,-0.7120590106999999,-0.8542116649,-0.105826924,1.0685190993,4.2258900115,0
154,2.8648737063,-0.8368673588,-0.4836400571,0.080825227,0.1520605707,0
155,0.3451082491,-1.0903014997,0.5130760265,2.0587125598,1.6782580008,1
156,1.4484576231,-1.0364508426,-0.6716627112000001,-0.364489399,0.0364884807,0
157,0.5745049574000001,-0.0317089719,-0.358880896,-0.0295759706,-0.8153175901999999,0
158,-0.7860554321,-0.6415585573,1.0678337327,1.001591402,-0.136582573,0
159,-0.6373173034,0.6077191120000001,0.7051486852,0.1323486315,-0.5552349151,0
160,2.7161658549000003,-1.8433141673,-0.49373049020000004,0.2681273656,-0.43431503369999996,0
161,0.2113876338,0.5640910322,0.13508892039999998,-0.0367872385,-1.1765831953,0
162,-0.054137978899999994,2.0398316884,0.1944677371,-0.9041330338,0.21767320910000001,0
163,-0.8419478079,-0.9699841151,-0.1440091316,2.1307499124000002,-1.6933087812,1
164,-0.5768501524,-0.4017968197,0.3598501305,2.5350404085,-1.6298416525,1
165,0.9770176343000001,0.1271874793,-1.0449255322,-0.3251199438,0.0943941357,0
166,-0.8016691742000001,-0.8910505434,0.575036343,1.6340085511000002,-1.0674297405,0
167,0.36105038289999997,1.120962992,0.0558123488,0.3150872327,-0.8939735375,0
168,-1.0754290329,-0.6606700767,0.7523267009000001,-0.5005970593,-0.136582573,1
169,-0.2750512362,2.0751054551,0.2419331864,-0.8793719201000001,-0.4022922164,0
170,-0.6432038985,-0.6254538854999999,-0.0945489361,1.7686046572999998,2.4527088072,0
171,-0.6233618227000001,-0.33194606670000004,2.1381674033,-1.4876519108000001,-0.81824139,1
172,-0.1030892964,1.9611295935,-1.3625969609,-0.7381822241,-0.36837405409999996,0
173,-0.6526981437,0.1417575894,1.2107401131,0.5024270346,-0.136582573,0
174,-0.501175673,2.2704859321,-1.3653567559,-0.7561325565000001,-0.37354412439999995,0
175,2.6743017417,-0.8076742631,-0.572597523,-0.5939568657000001,-0.2113762554,0
176,-1.0427916770999999,-1.6830417807,-0.36013220479999997,-1.0900956141,-0.136582573,0
177,1.4857219241,-0.45779774310000004,-0.9707719787000001,-0.3720773,0.0429071159,0
178,-0.0336833711,1.0963465559,-1.2979557315,-0.1696834741,-0.4240999756,0
179,1.2853564354,-0.3445715371,-0.43202627060000004,-0.1221636792,1.8636404578999999,0
180,0.7539558572,-0.39353298229999994,-1.0118458118,-0.5920868825,-0.0043542053,0
181,-0.6865073453,-0.9475097201999999,-0.26093842780000004,1.3443902716,1.681054981,0
182,-0.2958086164,2.4508497957,-1.4814161872,0.4421506774,-0.6055440760999999,0
183,-0.4265457586,-0.8009802375,0.6538752807,1.8628884701,-1.1035785379,0
184,0.3756300407,0.7150561734,-1.2051957132,-0.7030285485,-0.328469312,0
185,-0.7434134266,-0.9159454565999999,1.1546149154,-1.6616413257,-0.8092684690999999,1
186,-0.3270477457,-0.2284054589,0.8117800775,-0.8882805477,0.1883170779,0
187,0.5930206570000001,0.8177519498,-1.3552025687,-0.2498711665,0.30901806519999997,0
188,-0.7858970587999999,-0.47065116520000005,1.6619568788999999,-1.4016025524000002,-1.0660955289,0
189,-1.1223412944,0.19451548829999998,1.0517007099,-1.5024033729,-0.136582573,0
190,-0.6007062921,0.19638375239999997,0.23029968850000002,-0.08961630429999999,0.13540724640000001,0
191,-0.7912200313,-0.3084787893,1.5862408103,-1.4057467716,-0.6240875336,0
192,-0.6324764378,-0.1781268288,1.5822967022,0.9812155526999999,-0.136582573,0
193,-0.5023844338,1.5372333888999998,-1.2898935424,-0.82754972,-0.3569220707,0
194,-0.8302439061,-0.5723599341,-0.4732935271,0.9179035329999999,1.5460355397999999,1
195,-1.0872394873,-0.6597946951,0.6013376004,1.6504674164,-0.136582573,1
196,-0.6609987667,-0.225244685,-0.34758778,0.09224599720000001,0.6355159904,0
197,0.49857894399999997,1.2351856055,-1.1734267334000001,-0.6980595028000001,0.2898213999,0
198,-0.6838895281999999,0.0459003648,0.7753538084,-1.1060598346,-0.5862970304,0
199,-0.23888040940000002,1.4369228806,0.5067978709000001,0.1934699022,-0.45613842810000005,0
200,0.5765428489,1.0223444965000001,-1.3033013486,0.0442729871,1.633037259,0
201,-0.3872482241,-0.1667997432,-0.24887161829999999,-1.2374884567,1.885495123,1
202,-0.7462653101000001,-1.1275199059999998,-0.26924266620000004,0.9089020025,1.6647074136000002,1
203,0.3597111971,-0.5340840198,-0.9950892957999999,-0.3638805089,-0.136582573,0
204,-0.6642361029,-0.2585914371,2.6308675411,-1.5172891674000002,-0.7832826122,0
205,-0.6851483628,0.36039149229999995,0.5930711822,0.09395842230000001,-0.5760819724,0
206,2.3328559382,-1.1081921849,-0.9307162658,-0.3864228771,-0.243651322,0
207,-0.7108118212000001,-0.7546801874,0.127718301,1.1798141727,1.0874958281,1
208,-0.7731561614,-0.9463347112999999,0.3116347604,2.1222254505,-1.3699830832,0
209,2.8564543033,-0.6411766794,-0.9682120905,-0.6079303293,-0.2266833809,0
210,-0.7060152069,0.2228332023,0.2451641133,-0.0762684282,-0.136582573,0
211,-0.6635082845,0.0451953594,2.1130547811000002,-1.4075345233,-0.8030056656,0
212,-0.16811899530000002,0.9421618903,-0.0683622199,-0.1897781041,-0.3472907302,0
213,-0.5757986004,0.0203674217,-0.2320837656,-0.026056962200000002,0.531669849,0
214,-0.2710080595,1.3502777256,-1.4966253162,-0.8362913735999999,-0.42486610490000004,0
215,-0.5900941179,-0.8472861625,0.5362436091,0.4747896996,-0.136582573,1
216,0.24083807670000001,1.0886972481000001,-1.4086544176,-0.2423573366,0.3008720775,0
217,-0.4036503391,1.2477347004000001,1.0341413248,0.3979163783,-0.6581533625,0
218,-0.2937998376,-0.46456226920000004,1.3125413237,-1.1234100648999998,0.5867495116,1
219,-0.8048133496,-0.9694694612,-0.2768510127,2.0615373078,-0.136582573,0
220,1.5533915659,-0.1554139071,-0.4389408863,-0.6329810739,-0.24344354640000002,0
221,-0.7064355948000001,-0.025681176400000002,0.0900774627,0.8697196084000001,-0.8956760470999999,0
222,-1.1449013352,0.27147857010000004,1.2600360608,0.37728692939999997,-0.136582573,0
223,-0.7305758748000001,-0.7298275745999999,-0.28778429629999996,0.4158014276,1.9814089591,1
224,-0.19949903030000002,-0.9108118428,0.0119765595,1.9008405296000002,-1.1769514933,0
225,-0.6008832976,0.8899679957,-1.310963724,-0.1178549968,-0.3504247378,0
226,0.1879448949,1.2980720809,-1.3619237611000001,-0.7335948333,-0.3262386768,0
227,0.23484085329999999,1.1926972843,-1.3886691359,-0.7390409476,-0.3457202519,0
228,-0.6466636559000001,-0.058452174100000004,1.8362864543000001,-1.340097116,-0.6672409422,0
229,-0.7395379393000001,-0.9793606859999999,0.2026812071,2.5886352949,-1.6052525484,0
230,-2.1100758453,-2.4245522863,-1.1445342509999998,-0.6905933798,-0.3309831196,0
231,-0.6276553689,-0.8301944833,-0.0431566681,1.9176007013999998,-1.4964135366999998,1
232,-0.6742741740000001,-0.2247276811,1.7526065292,-1.4378547412,-0.6529242256000001,0
233,-0.5539978198,0.5282885115,-0.17583646260000002,-0.1871303735,0.1033392605,0
234,1.9212135075,-1.1033194231,-0.7038552774,-0.39827087479999995,-0.026611566099999998,0
235,0.42769525630000005,1.5436489374000002,0.36431291579999997,-0.0689077625,0.20041532010000002,1
236,1.7329705617,0.8645760537999999,-1.1279376605,-0.6818793459,-0.2882179874,0
237,-0.6302056445,-0.6333652203,-0.34873967570000003,0.9711092319,-1.0713733089,1
238,-0.5232547714,-0.1360497607,1.5458704332,-1.1783570641,-1.1398385196,1
239,-0.7324379254000001,-0.3194451472,1.6822285136000001,-1.3246765025,-0.6205939142,0
240,-0.24649397190000003,1.7787212145,-1.2025882796,-0.711427466,0.11510742439999999,0
241,0.39747623719999997,-0.0264449321,-1.0836037249,-0.6174857615,-0.236907299,0
242,0.5449147734,0.9167934484999999,-1.2852848792,-1.0979107504,1.9855609980000002,0
243,2.0581947491999997,-0.7579185118999999,-0.6209436429,-0.2968335445,0.0397314142,0
244,-0.7953482170999999,-0.578955259,-1.4570859031999999,2.3232345221,-0.136582573,1
245,0.20942892899999999,1.8663651271000001,0.1769623809,0.0488013721,-0.386401547,1
246,-0.1479450343,-0.0929739351,0.9734236725,0.356245695,-0.5263617407,0
247,-0.0260208992,1.1022333504000001,-1.3441017956,-0.7387547064,-0.136582573,0
248,-0.6795855014,-0.8594604295999999,-0.4142594146,0.6603141301,1.5117386561000001,0
249,-0.5143241487,-0.5383634021,1.7574799338999998,-1.4338034248,-1.0152095992,1
250,0.0164021785,1.3896522731999998,0.8220455641,0.0470324521,-0.418695376,1
251,-0.7762828691,-0.7373817067,0.6233597707999999,2.0611857836,-0.136582573,0
252,1.9966504269,-1.0245033522,-0.1335026761,0.7783484246,-0.7247023812000001,0
253,-0.6078074705,-0.7029962467,1.7839324722999998,-1.4909047650999998,1.6347745138,1
254,-0.2056080466,0.95800101,-1.2788197837000002,-0.7275235081999999,-0.3173109245,0
255,1.9934480261,-1.023941698,-0.1348858153,0.7783358702,-0.7215353656999999,0
256,-0.7708015233,-0.49134072170000004,0.15889296320000001,2.0392782931,-1.3338030152,0
257,0.7786551017,0.8355415843,-0.2696111432,0.9944604825,-0.7074653393000001,0
258,-0.12730526949999998,2.236340174,-1.2515146697,-0.8206749109,1.0141141864,0
259,0.23616839399999998,0.40963611450000004,-1.0947833802,-0.6371817881,0.053996013200000005,0
260,1.3867968499,-0.221273155,-0.4384092422,-0.6076184772,-0.2248693395,0
261,-0.8433497606999999,-0.9937980201000001,-0.4352345053,0.1824157215,-0.136582573,0
262,0.3148077143,1.0911882669,0.3810942851,0.2172417264,1.3401274176,0
263,0.35882616990000005,1.168844604,-1.1497923413,-0.2851453647,-0.4148438821,0
264,2.1584822994,-0.5027453579,0.4271376943,-0.8877093209,-0.35177632200000003,0
265,-0.2216025833,1.6617608303,0.2629439362,0.0048746567,-0.4433626565,0
266,-1.1343916378,0.4517954332,0.6265150572,0.27724063050000003,0.5102355995000001,0
267,0.4074211475,1.5510162431,-1.3978216277000002,0.4088161395,0.7103482399,0
268,-0.4251471828,-0.5636307932,0.7638024344,0.9648696773000001,-0.8271135502,1
269,-0.4508723601,-0.7562429493,1.3137839879000002,-1.3567179335,0.6566705418,1
270,0.3811265251,0.19628975170000001,0.9726564625,-1.0836941073,1.3324973945999998,1
271,-0.30168822440000004,0.0971072519,1.2468422089,-1.1143018217,-0.4952492449,0
272,-0.7960201390999999,-0.6803033002,0.4411095619,1.4473491996,-0.136582573,1
273,0.8820286019,0.4100238675,-1.1547208555,-0.6519558482,0.0513449624,0
274,-0.6890063825,-0.22839370879999998,1.6606385743,0.8932466211,-0.7518139792,0
275,-0.6092992071,-0.20478778039999998,1.5022691291999999,-1.2485903443000002,-0.6753660828,1
276,-0.6518375712,0.181378889,0.2407791296,-0.9373018531999999,0.2903008822,0
277,1.4943858741,-1.0613974562000001,-0.9256075113,-0.3819040335,-0.21803723760000002,0
278,-0.7366802332,-0.9072926912,-0.514114505,0.3694818367,-0.136582573,1
279,-0.8667356716,-1.0367304947,-0.4907653854,0.0318943134,-0.136582573,0
280,-0.6088194292,-0.1422538076,1.8944431379,-1.7231844254,-0.136582573,0
281,-0.5240396507,0.0638192502,0.6920520854000001,-1.2218393525,-0.6812015215999999,1
282,-0.6016378997,-0.4038906856,1.9058756483000001,-1.3386646548,-1.0394199818,1
283,-0.7023702925,0.3929744886,0.3837741174,0.1471942518,-0.136582573,0
284,-0.18330536239999998,-0.4665785845,0.6441392770000001,0.5377062546,-1.519981135,1
285,-0.7772098186,-0.5113358478,0.4975373214,2.0833820261000002,-0.136582573,0
286,-0.2563946309,1.4940753126,-1.3457507569,-0.9310434669,1.786732189,0
287,-0.7623751333,-0.8255778734,-1.5640965781,2.0384245915,-0.136582573,0
288,0.3915488843,1.1272845398,0.9799179436,-0.8940995287000001,-0.42516838729999995,1
289,-0.6970822553,-0.6456041129,0.3064263766,1.1320947622,-1.3893274151,1
290,-0.2783933782,2.4845255502000003,-1.4375901231000001,-0.8084054608,-0.39102959369999996,0
291,2.8000687577999996,-0.6585715109,-0.9667079265999999,-0.5777472059000001,-0.21665160320000001,0
292,-0.6849096384000001,1.3715453863999998,-0.0962951495,1.7272001280000002,-1.0826081355,0
293,0.1399310075,0.16590402199999998,0.8884254428,1.1355848953,-0.9278621664,1
294,-0.7688591215999999,-1.034919806,-0.3290429082,-1.2552893912,2.9806084158,0
295,0.4691517913,-0.09062391730000001,-1.0268820484,-0.6249177364,-0.23004896460000002,0
296,1.859506154,-0.4450371466,-0.9741682340000001,-0.383004932,-0.1974566752,0
297,-0.7564733995999999,-0.9974781479000001,-0.30214733309999997,-1.3111302662,3.2086404777,0
298,0.4155610683,0.9579070093000001,-1.1891804734,-0.1815725248,-0.3716036108,0
299,-0.5895363178999999,-0.7110027573000001,0.9717703889,0.48977467420000004,1.0091664848000002,1
300,-0.0858941505,1.8356973952000002,-1.3701048137,-0.8136846011,1.3994616172,0
301,-0.8114068019,-0.8194102518,0.17562246469999998,-0.5005970593,-0.136582573,1
302,-0.07416870519999999,0.0218831832,-1.1470206599,-1.0354900956,3.1688052256,0
303,2.4442063278,-0.3108006068,-0.021467315600000002,-0.6862884638,-0.2746382143,0
304,-0.4759011608,1.0523424732,0.5567529709000001,0.548657489,1.6348092588999998,1
305,0.2449953753,0.7455359039,-0.1155888615,-1.0426649556,1.8697034771,0
306,-0.7767684695,-0.8683599468000001,0.16777314940000002,1.5734208439,-1.4382537214,1
307,0.6861581195,0.6264957539,-1.1978315773000001,-0.6557523096,-0.2771958008,0
308,2.6323211775,-0.9023882041,-0.9604557049,-0.6063027723,-0.0131862349,0
309,-0.7938774418000001,-0.7888976211,0.39566047039999996,0.3380706383,0.8083641543000001,1
310,2.1624649216,-1.1175675808,-0.3399405327,0.7333859681999999,-0.528825168,0
311,-0.7850842312,-1.019047786,-0.31130198600000003,2.2476191553000002,-1.7196125558000002,0
312,-0.0331488613,1.3239927769,-1.2614451774,-0.1987043079,0.14828377880000002,0
313,-0.6419590379,0.4002830438,-0.0572808972,-0.14910675380000002,-0.32698222190000004,0
314,-0.3568859703,0.9341718298999999,-1.2333339525,0.09275445189999999,2.3815334790000002,0
315,1.2800695627,-0.0530471333,-0.5446019199000001,-0.3579836904,-0.2521268669,0
